TAG:DIV | CONTENT: German Design | Swiss Made | Single-hand Es befinden sich momentan keine Produkte im Warenkorb. 0,00 € 0 Warenkorb Es befinden sich momentan keine Produkte im Warenkorb. 0,00 € 0 Warenkorb Swiss MadeGerman DesignSingle-hand Brand Profile Single-hand watches Horological craftsmanship MeisterSinger X Alain Silberstein Friends of the Brand Opera singer Nicholas Brownlee Triathlete Hendrik Becker Design awards Store Model selection All watches Novelties Manufacture movement Automatic Hand-wound Ladies' watches Date display Day and date display Moon phase display Power reserve indication Model range Bell Hora Kaenos & Kaenos Open Date Lunascope No01 & No03 Neo Pangaea & Pangaea Day Date Perigraph Primatic Stratoscope Unomat Yaara Limited models Limited editions Special models ‚Hard to Find‘ Watch straps Leather straps Steel bracelets Vegan straps Other straps Clasps Service Warranty and repair Adjustment and Maintenance Engraving service FAQ Retailers Retailer search Country representatives MyMeistersinger Experience ··· Es befinden sich momentan keine Produkte im Warenkorb. 0,00 € 0 Warenkorb Brand Profile Single-hand watches Horological craftsmanship MeisterSinger X Alain Silberstein Friends of the Brand Opera singer Nicholas Brownlee Triathlete Hendrik Becker Design awards Store Model selection All watches Novelties Manufacture movement Automatic Hand-wound Ladies' watches Date display Day and date display Moon phase display Power reserve indication Model range Bell Hora Kaenos & Kaenos Open Date Lunascope No01 & No03 Neo Pangaea & Pangaea Day Date Perigraph Primatic Stratoscope Unomat Yaara Limited models Limited editions Special models ‚Hard to Find‘ Watch straps Leather straps Steel bracelets Vegan straps Other straps Clasps Service Warranty and repair Adjustment and Maintenance Engraving service FAQ Retailers Retailer search Country representatives MyMeistersinger Experience ··· Es befinden sich momentan keine Produkte im Warenkorb. 0,00 € 0 Warenkorb Swiss MadeGerman DesignSingle-hand
TAG:DIV | CONTENT: Brand Profile Single-hand watches Horological craftsmanship MeisterSinger X Alain Silberstein Friends of the Brand Opera singer Nicholas Brownlee Triathlete Hendrik Becker Design awards Store Model selection All watches Novelties Manufacture movement Automatic Hand-wound Ladies' watches Date display Day and date display Moon phase display Power reserve indication Model range Bell Hora Kaenos & Kaenos Open Date Lunascope No01 & No03 Neo Pangaea & Pangaea Day Date Perigraph Primatic Stratoscope Unomat Yaara Limited models Limited editions Special models ‚Hard to Find‘ Watch straps Leather straps Steel bracelets Vegan straps Other straps Clasps Service Warranty and repair Adjustment and Maintenance Engraving service FAQ Retailers Retailer search Country representatives MyMeistersinger Experience ··· Es befinden sich momentan keine Produkte im Warenkorb. 0,00 € 0 Warenkorb
TAG:LI | CONTENT: Kaenos & Kaenos Open Date
TAG:DIV | CONTENT: Kaenos & Kaenos Open Date
TAG:DIV | CONTENT: Kaenos & Kaenos Open Date
TAG:LI | CONTENT: Lunascope
TAG:DIV | CONTENT: Lunascope
TAG:DIV | CONTENT: Lunascope
TAG:LI | CONTENT: No01 & No03
TAG:DIV | CONTENT: No01 & No03
TAG:DIV | CONTENT: No01 & No03
TAG:LI | CONTENT: Neo
TAG:DIV | CONTENT: Neo
TAG:DIV | CONTENT: Neo
TAG:LI | CONTENT: Pangaea & Pangaea Day Date
TAG:DIV | CONTENT: Pangaea & Pangaea Day Date
TAG:DIV | CONTENT: Pangaea & Pangaea Day Date
TAG:LI | CONTENT: Perigraph
TAG:DIV | CONTENT: Perigraph
TAG:DIV | CONTENT: Perigraph
TAG:LI | CONTENT: Primatic
TAG:DIV | CONTENT: Primatic
TAG:DIV | CONTENT: Primatic
TAG:LI | CONTENT: Stratoscope
TAG:DIV | CONTENT: Stratoscope
TAG:DIV | CONTENT: Stratoscope
TAG:LI | CONTENT: Unomat
TAG:DIV | CONTENT: Unomat
TAG:DIV | CONTENT: Unomat
TAG:LI | CONTENT: Yaara
TAG:DIV | CONTENT: Yaara
TAG:DIV | CONTENT: Yaara
TAG:LI | CONTENT: Limited models Limited editions Special models
TAG:DIV | CONTENT: Limited models
TAG:DIV | CONTENT: Limited models
TAG:LI | CONTENT: Limited editions
TAG:DIV | CONTENT: Limited editions
TAG:DIV | CONTENT: Limited editions
TAG:LI | CONTENT: Special models
TAG:DIV | CONTENT: Special models
TAG:DIV | CONTENT: Special models
TAG:LI | CONTENT: ‚Hard to Find‘
TAG:DIV | CONTENT: ‚Hard to Find‘
TAG:DIV | CONTENT: ‚Hard to Find‘
TAG:LI | CONTENT: Watch straps Leather straps Steel bracelets Vegan straps Other straps Clasps
TAG:DIV | CONTENT: Watch straps
TAG:DIV | CONTENT: Watch straps
TAG:LI | CONTENT: Leather straps
TAG:DIV | CONTENT: Leather straps
TAG:DIV | CONTENT: Leather straps
TAG:LI | CONTENT: Steel bracelets
TAG:DIV | CONTENT: Steel bracelets
TAG:DIV | CONTENT: Steel bracelets
TAG:LI | CONTENT: Vegan straps
TAG:DIV | CONTENT: Vegan straps
TAG:DIV | CONTENT: Vegan straps
TAG:LI | CONTENT: Other straps
TAG:DIV | CONTENT: Other straps
TAG:DIV | CONTENT: Other straps
TAG:LI | CONTENT: Clasps
TAG:DIV | CONTENT: Clasps
TAG:DIV | CONTENT: Clasps
TAG:LI | CONTENT: Service Warranty and repair Adjustment and Maintenance Engraving service FAQ
TAG:DIV | CONTENT: Service
TAG:DIV | CONTENT: Service
TAG:LI | CONTENT: Warranty and repair
TAG:DIV | CONTENT: Warranty and repair
TAG:DIV | CONTENT: Warranty and repair
TAG:LI | CONTENT: Adjustment and Maintenance
TAG:DIV | CONTENT: Adjustment and Maintenance
TAG:DIV | CONTENT: Adjustment and Maintenance
TAG:LI | CONTENT: Engraving service
TAG:DIV | CONTENT: Engraving service
TAG:DIV | CONTENT: Engraving service
TAG:LI | CONTENT: FAQ
TAG:DIV | CONTENT: FAQ
TAG:DIV | CONTENT: FAQ
TAG:LI | CONTENT: Retailers Retailer search Country representatives
TAG:DIV | CONTENT: Retailers
TAG:DIV | CONTENT: Retailers
TAG:LI | CONTENT: Retailer search
TAG:DIV | CONTENT: Retailer search
TAG:DIV | CONTENT: Retailer search
TAG:LI | CONTENT: Country representatives
TAG:DIV | CONTENT: Country representatives
TAG:DIV | CONTENT: Country representatives
TAG:LI | CONTENT: MyMeistersinger
TAG:DIV | CONTENT: MyMeistersinger
TAG:DIV | CONTENT: MyMeistersinger
TAG:LI | CONTENT: Experience
TAG:DIV | CONTENT: Experience
TAG:DIV | CONTENT: Experience
TAG:DIV | CONTENT: Es befinden sich momentan keine Produkte im Warenkorb. 0,00 € 0 Warenkorb
TAG:DIV | CONTENT: Es befinden sich momentan keine Produkte im Warenkorb. 0,00 € 0 Warenkorb
TAG:DIV | CONTENT: Es befinden sich momentan keine Produkte im Warenkorb. 0,00 € 0 Warenkorb
TAG:DIV | CONTENT: Es befinden sich momentan keine Produkte im Warenkorb. 0,00 € 0 Warenkorb
TAG:DIV | CONTENT: Es befinden sich momentan keine Produkte im Warenkorb. 0,00 € 0 Warenkorb
TAG:DIV | CONTENT: Es befinden sich momentan keine Produkte im Warenkorb. 0,00 € 0 Warenkorb
TAG:DIV | CONTENT: Es befinden sich momentan keine Produkte im Warenkorb. 0,00 € 0 Warenkorb
TAG:DIV | CONTENT: Es befinden sich momentan keine Produkte im Warenkorb. 0,00 € 0 Warenkorb
TAG:DIV | CONTENT: Es befinden sich momentan keine Produkte im Warenkorb. 0,00 € 0 Warenkorb
TAG:DIV | CONTENT: Es befinden sich momentan keine Produkte im Warenkorb.
TAG:DIV | CONTENT: Es befinden sich momentan keine Produkte im Warenkorb.
TAG:DIV | CONTENT: Es befinden sich momentan keine Produkte im Warenkorb.
TAG:DIV | CONTENT: Es befinden sich momentan keine Produkte im Warenkorb.
TAG:DIV | CONTENT: 0,00 € 0 Warenkorb
TAG:SPAN | CONTENT: 0 Warenkorb
TAG:SPAN | CONTENT: Warenkorb
TAG:DIV | CONTENT: Swiss MadeGerman DesignSingle-hand
TAG:DIV | CONTENT: Swiss MadeGerman DesignSingle-hand
TAG:DIV | CONTENT: Swiss MadeGerman DesignSingle-hand
TAG:DIV | CONTENT: Swiss MadeGerman DesignSingle-hand
TAG:DIV | CONTENT: Swiss MadeGerman DesignSingle-hand
TAG:P | CONTENT: Swiss Made
TAG:P | CONTENT: German Design
TAG:P | CONTENT: Single-hand
TAG:DIV | CONTENT: Bell Hora - Sunburst Blue Sunburst Blue In stock (3-5 working days) Sorry, this product is not available to purchase in your country. 4.250,00 € Manufacturer's suggested retail price incl. 19.00% value added tax. Configure now 4.250,00 € With a sounding “Sonnerie au Passage”, the Bell Hora revives a pratically forgotten complication. Configure now More dial colors available You are currently viewing a placeholder content from Vimeo. To access the actual content, click the button below. Please note that doing so will share data with third-party providers. More Information Unblock content Accept required service and unblock content Sounding Bell Hora Detailed information Dial The dial of the Bell Hora in blue has a fine sunburst finish that creates a soft, iridescent light effect. The geometry of the dial features a spiral-shaped design. Together with the additional numerals 13–24 arranged in a circle, the dial provides an intuitive overview of the entire course of the day. The bell symbol in the lower half of the dial refers to the otherwise unseen feature of this timepiece: The chiming of the bell on the hour. Case The stainless steel case is 43 mm in diameter, water-resistant up to 5 bar, and fitted with a sapphire glass over the dial that is domed on one side. A pusher is located above the crown at 2 o’clock that can be used to switch the chiming of the Bell Hora on or off. The movement can be easily viewed through the fourfold screwed glass exhibition back as it performs its high-precision task. Movement The MS Bell automatic movement ticks inside the Bell Hora and is fitted with the chiming module developed by MeisterSinger. The movement is based on the Swiss Sellita SW200, which is specially modified for MeisterSinger’s single-hand watches. Over a 60-minute period, it gathers the energy it requires to produce a precise, well-dosed strike against the sound fork located behind the dial. During the quiet hours, the mechanism can be disengaged by pressing the pusher located above the crown. When the pusher is pulled out, a black mark on it indicates that the watch will remain silent for the upcoming hours. The rotor provides the watch with a power reserve of 38 hours. Features With a melodious “sonnerie au passage” on the hour, the Bell Hora is reviving an almost forgotten complication. It always chimes just once to tell its wearer that a new hour has begun. The Bell Hora has received the Red Dot Design Award for its overall design concept. The leather straps come with a high-quality doublefolding clasp. Reading a single-hand watch Each line in the outer circle of MeisterSinger’s single-hand watches stands for exactly 5 minutes. The hand is therefore both an hour hand and a minute hand. For example, if the hand points to the fifth stroke after ten, the time is 10:25.The line hierarchy typical of MeisterSinger single-hand watches additionally divides the time display into half and quarter hours, thus making it easier to read off the time accurately. Reference number BHO908 Diameter 43 mm Height 13 mm Lug width 20 mm Case material Stainless steel Front glass Sapphire crystal Caseback Exhibition back (mineral glass) Water resistance 5 Bar Configure your single-hand watch Discover selected straps and clasps from our range. 4.250,00 € Manufacturer's suggested retail price incl. 19.00% value added tax. The exact tax amount can be seen in the shopping cart.
TAG:DIV | CONTENT: Bell Hora - Sunburst Blue Sunburst Blue In stock (3-5 working days) Sorry, this product is not available to purchase in your country. 4.250,00 € Manufacturer's suggested retail price incl. 19.00% value added tax. Configure now 4.250,00 € With a sounding “Sonnerie au Passage”, the Bell Hora revives a pratically forgotten complication. Configure now
TAG:DIV | CONTENT: Bell Hora - Sunburst Blue Sunburst Blue In stock (3-5 working days) Sorry, this product is not available to purchase in your country. 4.250,00 € Manufacturer's suggested retail price incl. 19.00% value added tax. Configure now 4.250,00 € With a sounding “Sonnerie au Passage”, the Bell Hora revives a pratically forgotten complication. Configure now
TAG:DIV | CONTENT: Bell Hora - Sunburst Blue Sunburst Blue In stock (3-5 working days) Sorry, this product is not available to purchase in your country. 4.250,00 € Manufacturer's suggested retail price incl. 19.00% value added tax. Configure now 4.250,00 € With a sounding “Sonnerie au Passage”, the Bell Hora revives a pratically forgotten complication. Configure now
TAG:DIV | CONTENT: Bell Hora - Sunburst Blue
TAG:DIV | CONTENT: Bell Hora - Sunburst Blue
TAG:H1 | CONTENT: Bell Hora - Sunburst Blue
TAG:DIV | CONTENT: Sunburst Blue
TAG:DIV | CONTENT: Sunburst Blue
TAG:H2 | CONTENT: Sunburst Blue
TAG:DIV | CONTENT: In stock (3-5 working days) Sorry, this product is not available to purchase in your country. 4.250,00 € Manufacturer's suggested retail price incl. 19.00% value added tax.
TAG:DIV | CONTENT: In stock (3-5 working days) Sorry, this product is not available to purchase in your country.
TAG:DIV | CONTENT: In stock (3-5 working days) Sorry, this product is not available to purchase in your country.
TAG:DIV | CONTENT: In stock (3-5 working days)
TAG:DIV | CONTENT: In stock (3-5 working days)
TAG:DIV | CONTENT: In stock (3-5 working days)
TAG:SPAN | CONTENT: In stock
TAG:P | CONTENT: (3-5 working days)
TAG:DIV | CONTENT: Sorry, this product is not available to purchase in your country.
TAG:DIV | CONTENT: Sorry, this product is not available to purchase in your country.
TAG:DIV | CONTENT: Sorry, this product is not available to purchase in your country.
TAG:P | CONTENT: Sorry, this product is not available to purchase in your country.
TAG:DIV | CONTENT: 4.250,00 € Manufacturer's suggested retail price incl. 19.00% value added tax.
TAG:DIV | CONTENT: 4.250,00 € Manufacturer's suggested retail price incl. 19.00% value added tax.
TAG:DIV | CONTENT: 4.250,00 €
TAG:DIV | CONTENT: 4.250,00 €
TAG:P | CONTENT: 4.250,00 €
TAG:SPAN | CONTENT: 4.250,00 €
TAG:SPAN | CONTENT: €
TAG:DIV | CONTENT: Manufacturer's suggested retail price incl. 19.00% value added tax.
TAG:DIV | CONTENT: Manufacturer's suggested retail price incl. 19.00% value added tax.
TAG:SPAN | CONTENT: Manufacturer's suggested retail price incl.
TAG:SPAN | CONTENT: 19.00% value added tax.
TAG:DIV | CONTENT: With a sounding “Sonnerie au Passage”, the Bell Hora revives a pratically forgotten complication.
TAG:DIV | CONTENT: With a sounding “Sonnerie au Passage”, the Bell Hora revives a pratically forgotten complication.
TAG:H3 | CONTENT: With a sounding “Sonnerie au Passage”, the Bell Hora revives a pratically forgotten complication.
TAG:DIV | CONTENT: Configure now
TAG:DIV | CONTENT: Configure now
TAG:DIV | CONTENT: Configure now
TAG:SPAN | CONTENT: Configure now
TAG:SPAN | CONTENT: Configure now
TAG:DIV | CONTENT: More dial colors available
TAG:DIV | CONTENT: More dial colors available
TAG:DIV | CONTENT: More dial colors available
TAG:DIV | CONTENT: More dial colors available
TAG:DIV | CONTENT: More dial colors available
TAG:DIV | CONTENT: You are currently viewing a placeholder content from Vimeo. To access the actual content, click the button below. Please note that doing so will share data with third-party providers. More Information Unblock content Accept required service and unblock content Sounding Bell Hora
TAG:DIV | CONTENT: You are currently viewing a placeholder content from Vimeo. To access the actual content, click the button below. Please note that doing so will share data with third-party providers. More Information Unblock content Accept required service and unblock content
TAG:DIV | CONTENT: You are currently viewing a placeholder content from Vimeo. To access the actual content, click the button below. Please note that doing so will share data with third-party providers. More Information Unblock content Accept required service and unblock content
TAG:DIV | CONTENT: You are currently viewing a placeholder content from Vimeo. To access the actual content, click the button below. Please note that doing so will share data with third-party providers. More Information Unblock content Accept required service and unblock content
TAG:DIV | CONTENT: You are currently viewing a placeholder content from Vimeo. To access the actual content, click the button below. Please note that doing so will share data with third-party providers. More Information Unblock content Accept required service and unblock content
TAG:DIV | CONTENT: You are currently viewing a placeholder content from Vimeo. To access the actual content, click the button below. Please note that doing so will share data with third-party providers. More Information Unblock content Accept required service and unblock content
TAG:DIV | CONTENT: You are currently viewing a placeholder content from Vimeo. To access the actual content, click the button below. Please note that doing so will share data with third-party providers. More Information Unblock content Accept required service and unblock content
TAG:DIV | CONTENT: You are currently viewing a placeholder content from Vimeo. To access the actual content, click the button below. Please note that doing so will share data with third-party providers. More Information Unblock content Accept required service and unblock content
TAG:DIV | CONTENT: You are currently viewing a placeholder content from Vimeo. To access the actual content, click the button below. Please note that doing so will share data with third-party providers. More Information Unblock content Accept required service and unblock content
TAG:DIV | CONTENT: You are currently viewing a placeholder content from Vimeo. To access the actual content, click the button below. Please note that doing so will share data with third-party providers. More Information
TAG:P | CONTENT: You are currently viewing a placeholder content from Vimeo. To access the actual content, click the button below. Please note that doing so will share data with third-party providers.
TAG:DIV | CONTENT: Unblock content Accept required service and unblock content
TAG:DIV | CONTENT: Sounding Bell Hora
TAG:DIV | CONTENT: Sounding Bell Hora
TAG:DIV | CONTENT: Sounding Bell Hora
TAG:DIV | CONTENT: Sounding Bell Hora
TAG:H2 | CONTENT: Sounding Bell Hora
TAG:DIV | CONTENT: Detailed information Dial The dial of the Bell Hora in blue has a fine sunburst finish that creates a soft, iridescent light effect. The geometry of the dial features a spiral-shaped design. Together with the additional numerals 13–24 arranged in a circle, the dial provides an intuitive overview of the entire course of the day. The bell symbol in the lower half of the dial refers to the otherwise unseen feature of this timepiece: The chiming of the bell on the hour. Case The stainless steel case is 43 mm in diameter, water-resistant up to 5 bar, and fitted with a sapphire glass over the dial that is domed on one side. A pusher is located above the crown at 2 o’clock that can be used to switch the chiming of the Bell Hora on or off. The movement can be easily viewed through the fourfold screwed glass exhibition back as it performs its high-precision task. Movement The MS Bell automatic movement ticks inside the Bell Hora and is fitted with the chiming module developed by MeisterSinger. The movement is based on the Swiss Sellita SW200, which is specially modified for MeisterSinger’s single-hand watches. Over a 60-minute period, it gathers the energy it requires to produce a precise, well-dosed strike against the sound fork located behind the dial. During the quiet hours, the mechanism can be disengaged by pressing the pusher located above the crown. When the pusher is pulled out, a black mark on it indicates that the watch will remain silent for the upcoming hours. The rotor provides the watch with a power reserve of 38 hours. Features With a melodious “sonnerie au passage” on the hour, the Bell Hora is reviving an almost forgotten complication. It always chimes just once to tell its wearer that a new hour has begun. The Bell Hora has received the Red Dot Design Award for its overall design concept. The leather straps come with a high-quality doublefolding clasp. Reading a single-hand watch Each line in the outer circle of MeisterSinger’s single-hand watches stands for exactly 5 minutes. The hand is therefore both an hour hand and a minute hand. For example, if the hand points to the fifth stroke after ten, the time is 10:25.The line hierarchy typical of MeisterSinger single-hand watches additionally divides the time display into half and quarter hours, thus making it easier to read off the time accurately. Reference number BHO908 Diameter 43 mm Height 13 mm Lug width 20 mm Case material Stainless steel Front glass Sapphire crystal Caseback Exhibition back (mineral glass) Water resistance 5 Bar
TAG:DIV | CONTENT: Detailed information Dial The dial of the Bell Hora in blue has a fine sunburst finish that creates a soft, iridescent light effect. The geometry of the dial features a spiral-shaped design. Together with the additional numerals 13–24 arranged in a circle, the dial provides an intuitive overview of the entire course of the day. The bell symbol in the lower half of the dial refers to the otherwise unseen feature of this timepiece: The chiming of the bell on the hour. Case The stainless steel case is 43 mm in diameter, water-resistant up to 5 bar, and fitted with a sapphire glass over the dial that is domed on one side. A pusher is located above the crown at 2 o’clock that can be used to switch the chiming of the Bell Hora on or off. The movement can be easily viewed through the fourfold screwed glass exhibition back as it performs its high-precision task. Movement The MS Bell automatic movement ticks inside the Bell Hora and is fitted with the chiming module developed by MeisterSinger. The movement is based on the Swiss Sellita SW200, which is specially modified for MeisterSinger’s single-hand watches. Over a 60-minute period, it gathers the energy it requires to produce a precise, well-dosed strike against the sound fork located behind the dial. During the quiet hours, the mechanism can be disengaged by pressing the pusher located above the crown. When the pusher is pulled out, a black mark on it indicates that the watch will remain silent for the upcoming hours. The rotor provides the watch with a power reserve of 38 hours. Features With a melodious “sonnerie au passage” on the hour, the Bell Hora is reviving an almost forgotten complication. It always chimes just once to tell its wearer that a new hour has begun. The Bell Hora has received the Red Dot Design Award for its overall design concept. The leather straps come with a high-quality doublefolding clasp. Reading a single-hand watch Each line in the outer circle of MeisterSinger’s single-hand watches stands for exactly 5 minutes. The hand is therefore both an hour hand and a minute hand. For example, if the hand points to the fifth stroke after ten, the time is 10:25.The line hierarchy typical of MeisterSinger single-hand watches additionally divides the time display into half and quarter hours, thus making it easier to read off the time accurately.
TAG:DIV | CONTENT: Detailed information Dial The dial of the Bell Hora in blue has a fine sunburst finish that creates a soft, iridescent light effect. The geometry of the dial features a spiral-shaped design. Together with the additional numerals 13–24 arranged in a circle, the dial provides an intuitive overview of the entire course of the day. The bell symbol in the lower half of the dial refers to the otherwise unseen feature of this timepiece: The chiming of the bell on the hour. Case The stainless steel case is 43 mm in diameter, water-resistant up to 5 bar, and fitted with a sapphire glass over the dial that is domed on one side. A pusher is located above the crown at 2 o’clock that can be used to switch the chiming of the Bell Hora on or off. The movement can be easily viewed through the fourfold screwed glass exhibition back as it performs its high-precision task. Movement The MS Bell automatic movement ticks inside the Bell Hora and is fitted with the chiming module developed by MeisterSinger. The movement is based on the Swiss Sellita SW200, which is specially modified for MeisterSinger’s single-hand watches. Over a 60-minute period, it gathers the energy it requires to produce a precise, well-dosed strike against the sound fork located behind the dial. During the quiet hours, the mechanism can be disengaged by pressing the pusher located above the crown. When the pusher is pulled out, a black mark on it indicates that the watch will remain silent for the upcoming hours. The rotor provides the watch with a power reserve of 38 hours. Features With a melodious “sonnerie au passage” on the hour, the Bell Hora is reviving an almost forgotten complication. It always chimes just once to tell its wearer that a new hour has begun. The Bell Hora has received the Red Dot Design Award for its overall design concept. The leather straps come with a high-quality doublefolding clasp. Reading a single-hand watch Each line in the outer circle of MeisterSinger’s single-hand watches stands for exactly 5 minutes. The hand is therefore both an hour hand and a minute hand. For example, if the hand points to the fifth stroke after ten, the time is 10:25.The line hierarchy typical of MeisterSinger single-hand watches additionally divides the time display into half and quarter hours, thus making it easier to read off the time accurately.
TAG:DIV | CONTENT: Detailed information
TAG:DIV | CONTENT: Detailed information
TAG:H2 | CONTENT: Detailed information
TAG:DIV | CONTENT: Dial The dial of the Bell Hora in blue has a fine sunburst finish that creates a soft, iridescent light effect. The geometry of the dial features a spiral-shaped design. Together with the additional numerals 13–24 arranged in a circle, the dial provides an intuitive overview of the entire course of the day. The bell symbol in the lower half of the dial refers to the otherwise unseen feature of this timepiece: The chiming of the bell on the hour. Case The stainless steel case is 43 mm in diameter, water-resistant up to 5 bar, and fitted with a sapphire glass over the dial that is domed on one side. A pusher is located above the crown at 2 o’clock that can be used to switch the chiming of the Bell Hora on or off. The movement can be easily viewed through the fourfold screwed glass exhibition back as it performs its high-precision task. Movement The MS Bell automatic movement ticks inside the Bell Hora and is fitted with the chiming module developed by MeisterSinger. The movement is based on the Swiss Sellita SW200, which is specially modified for MeisterSinger’s single-hand watches. Over a 60-minute period, it gathers the energy it requires to produce a precise, well-dosed strike against the sound fork located behind the dial. During the quiet hours, the mechanism can be disengaged by pressing the pusher located above the crown. When the pusher is pulled out, a black mark on it indicates that the watch will remain silent for the upcoming hours. The rotor provides the watch with a power reserve of 38 hours. Features With a melodious “sonnerie au passage” on the hour, the Bell Hora is reviving an almost forgotten complication. It always chimes just once to tell its wearer that a new hour has begun. The Bell Hora has received the Red Dot Design Award for its overall design concept. The leather straps come with a high-quality doublefolding clasp. Reading a single-hand watch Each line in the outer circle of MeisterSinger’s single-hand watches stands for exactly 5 minutes. The hand is therefore both an hour hand and a minute hand. For example, if the hand points to the fifth stroke after ten, the time is 10:25.The line hierarchy typical of MeisterSinger single-hand watches additionally divides the time display into half and quarter hours, thus making it easier to read off the time accurately.
TAG:DIV | CONTENT: Dial The dial of the Bell Hora in blue has a fine sunburst finish that creates a soft, iridescent light effect. The geometry of the dial features a spiral-shaped design. Together with the additional numerals 13–24 arranged in a circle, the dial provides an intuitive overview of the entire course of the day. The bell symbol in the lower half of the dial refers to the otherwise unseen feature of this timepiece: The chiming of the bell on the hour. Case The stainless steel case is 43 mm in diameter, water-resistant up to 5 bar, and fitted with a sapphire glass over the dial that is domed on one side. A pusher is located above the crown at 2 o’clock that can be used to switch the chiming of the Bell Hora on or off. The movement can be easily viewed through the fourfold screwed glass exhibition back as it performs its high-precision task. Movement The MS Bell automatic movement ticks inside the Bell Hora and is fitted with the chiming module developed by MeisterSinger. The movement is based on the Swiss Sellita SW200, which is specially modified for MeisterSinger’s single-hand watches. Over a 60-minute period, it gathers the energy it requires to produce a precise, well-dosed strike against the sound fork located behind the dial. During the quiet hours, the mechanism can be disengaged by pressing the pusher located above the crown. When the pusher is pulled out, a black mark on it indicates that the watch will remain silent for the upcoming hours. The rotor provides the watch with a power reserve of 38 hours. Features With a melodious “sonnerie au passage” on the hour, the Bell Hora is reviving an almost forgotten complication. It always chimes just once to tell its wearer that a new hour has begun. The Bell Hora has received the Red Dot Design Award for its overall design concept. The leather straps come with a high-quality doublefolding clasp. Reading a single-hand watch Each line in the outer circle of MeisterSinger’s single-hand watches stands for exactly 5 minutes. The hand is therefore both an hour hand and a minute hand. For example, if the hand points to the fifth stroke after ten, the time is 10:25.The line hierarchy typical of MeisterSinger single-hand watches additionally divides the time display into half and quarter hours, thus making it easier to read off the time accurately.
TAG:DIV | CONTENT: Dial The dial of the Bell Hora in blue has a fine sunburst finish that creates a soft, iridescent light effect. The geometry of the dial features a spiral-shaped design. Together with the additional numerals 13–24 arranged in a circle, the dial provides an intuitive overview of the entire course of the day. The bell symbol in the lower half of the dial refers to the otherwise unseen feature of this timepiece: The chiming of the bell on the hour. Case The stainless steel case is 43 mm in diameter, water-resistant up to 5 bar, and fitted with a sapphire glass over the dial that is domed on one side. A pusher is located above the crown at 2 o’clock that can be used to switch the chiming of the Bell Hora on or off. The movement can be easily viewed through the fourfold screwed glass exhibition back as it performs its high-precision task. Movement The MS Bell automatic movement ticks inside the Bell Hora and is fitted with the chiming module developed by MeisterSinger. The movement is based on the Swiss Sellita SW200, which is specially modified for MeisterSinger’s single-hand watches. Over a 60-minute period, it gathers the energy it requires to produce a precise, well-dosed strike against the sound fork located behind the dial. During the quiet hours, the mechanism can be disengaged by pressing the pusher located above the crown. When the pusher is pulled out, a black mark on it indicates that the watch will remain silent for the upcoming hours. The rotor provides the watch with a power reserve of 38 hours. Features With a melodious “sonnerie au passage” on the hour, the Bell Hora is reviving an almost forgotten complication. It always chimes just once to tell its wearer that a new hour has begun. The Bell Hora has received the Red Dot Design Award for its overall design concept. The leather straps come with a high-quality doublefolding clasp. Reading a single-hand watch Each line in the outer circle of MeisterSinger’s single-hand watches stands for exactly 5 minutes. The hand is therefore both an hour hand and a minute hand. For example, if the hand points to the fifth stroke after ten, the time is 10:25.The line hierarchy typical of MeisterSinger single-hand watches additionally divides the time display into half and quarter hours, thus making it easier to read off the time accurately.
TAG:DIV | CONTENT: Dial The dial of the Bell Hora in blue has a fine sunburst finish that creates a soft, iridescent light effect. The geometry of the dial features a spiral-shaped design. Together with the additional numerals 13–24 arranged in a circle, the dial provides an intuitive overview of the entire course of the day. The bell symbol in the lower half of the dial refers to the otherwise unseen feature of this timepiece: The chiming of the bell on the hour.
TAG:DIV | CONTENT: Dial
TAG:DIV | CONTENT: The dial of the Bell Hora in blue has a fine sunburst finish that creates a soft, iridescent light effect. The geometry of the dial features a spiral-shaped design. Together with the additional numerals 13–24 arranged in a circle, the dial provides an intuitive overview of the entire course of the day. The bell symbol in the lower half of the dial refers to the otherwise unseen feature of this timepiece: The chiming of the bell on the hour.
TAG:DIV | CONTENT: Case The stainless steel case is 43 mm in diameter, water-resistant up to 5 bar, and fitted with a sapphire glass over the dial that is domed on one side. A pusher is located above the crown at 2 o’clock that can be used to switch the chiming of the Bell Hora on or off. The movement can be easily viewed through the fourfold screwed glass exhibition back as it performs its high-precision task.
TAG:DIV | CONTENT: Case
TAG:DIV | CONTENT: Movement The MS Bell automatic movement ticks inside the Bell Hora and is fitted with the chiming module developed by MeisterSinger. The movement is based on the Swiss Sellita SW200, which is specially modified for MeisterSinger’s single-hand watches. Over a 60-minute period, it gathers the energy it requires to produce a precise, well-dosed strike against the sound fork located behind the dial. During the quiet hours, the mechanism can be disengaged by pressing the pusher located above the crown. When the pusher is pulled out, a black mark on it indicates that the watch will remain silent for the upcoming hours. The rotor provides the watch with a power reserve of 38 hours.
TAG:DIV | CONTENT: Movement
TAG:DIV | CONTENT: Features With a melodious “sonnerie au passage” on the hour, the Bell Hora is reviving an almost forgotten complication. It always chimes just once to tell its wearer that a new hour has begun. The Bell Hora has received the Red Dot Design Award for its overall design concept. The leather straps come with a high-quality doublefolding clasp.
TAG:DIV | CONTENT: Features
